id,time,network,band,elevation,azimuth,snr
31025,32230,BeiDou,L5,14.672007545330667,98.3039867227619,50
31033,32230,BeiDou,L5,12.65064723231718,68.06435855802245,45
40013,32231,GLONASS,L1,5.875724567141154,99.43977661040452,42
30025,32231,BeiDou,L1,14.67633475671757,98.29794123942003,45
30005,32231,BeiDou,L1,15.151193671951532,117.59241410164441,42
30033,32231,BeiDou,L1,12.64629074354292,68.06718500997052,49
31025,32231,BeiDou,L5,14.67633475671757,98.29794123942003,50
31033,32231,BeiDou,L5,12.64629074354292,68.06718500997052,45
40013,32232,GLONASS,L1,5.881941324724013,99.43524303766755,42
30025,32232,BeiDou,L1,14.680638345625908,98.29190120332841,45
30005,32232,BeiDou,L1,15.151023374894176,117.59276507262875,42
30033,32232,BeiDou,L1,12.641932414363584,68.07001252034325,49
31025,32232,BeiDou,L5,14.680638345625908,98.29190120332841,50
31033,32232,BeiDou,L5,12.641932414363584,68.07001252034325,45
40013,32233,GLONASS,L1,5.888157991807626,99.4307078582736,42
30025,32233,BeiDou,L1,14.684918309831078,98.28586661504748,45
30005,32233,BeiDou,L1,15.150853070776437,117.59311596522618,42
30033,32233,BeiDou,L1,12.637572244635075,68.07284108923504,49
31025,32233,BeiDou,L5,14.684918309831078,98.28586661504748,50
31033,32233,BeiDou,L5,12.637572244635075,68.07284108923504,45
40013,32234,GLONASS,L1,5.894374568348829,99.42617107211723,42
30025,32234,BeiDou,L1,14.689174647117415,98.27983747513636,45
30005,32234,BeiDou,L1,15.150682759601352,117.59346677944843,42
30033,32234,BeiDou,L1,12.633210234213864,68.07567071674004,49
31025,32234,BeiDou,L5,14.689174647117415,98.27983747513636,50
31033,32234,BeiDou,L5,12.633210234213864,68.07567071674004,45
40013,32235,GLONASS,L1,5.900591054304241,99.42163267909298,42
30025,32235,BeiDou,L1,14.693407355262103,98.27381378415456,45
30005,32235,BeiDou,L1,15.15051244137195,117.5938175153072,42
30033,32235,BeiDou,L1,12.628846382955748,68.07850140295287,49
31025,32235,BeiDou,L5,14.693407355262103,98.27381378415456,50
31033,32235,BeiDou,L5,12.628846382955748,68.07850140295287,45
40013,32236,GLONASS,L1,5.906807449630586,99.41709267909522,42
30025,32236,BeiDou,L1,14.697616432042318,98.26779554266116,45
30005,32236,BeiDou,L1,15.150342116091293,117.5941681728143,42
30033,32236,BeiDou,L1,12.624480690716856,68.0813331479679,49
31025,32236,BeiDou,L5,14.697616432042318,98.26779554266116,50
31033,32236,BeiDou,L5,12.624480690716856,68.0813331479679,45
40013,32237,GLONASS,L1,5.913023754284817,99.41255107201836,42
30025,32237,BeiDou,L1,14.701801875238823,98.26178275121616,45
30005,32237,BeiDou,L1,15.150171783762396,117.59451875198145,42
30033,32237,BeiDou,L1,12.620113157353543,68.08416595187941,49
31025,32237,BeiDou,L5,14.701801875238823,98.26178275121616,50
31033,32237,BeiDou,L5,12.620113157353543,68.08416595187941,45
40013,32238,GLONASS,L1,5.919239968223324,99.40800785775714,42
30025,32238,BeiDou,L1,14.7059636826288,98.25577541037953,45
30005,32238,BeiDou,L1,15.150001444388332,117.59486925282039,42
30033,32238,BeiDou,L1,12.61574378272172,68.08699981478192,49
31025,32238,BeiDou,L5,14.7059636826288,98.25577541037953,50
31033,32238,BeiDou,L5,12.61574378272172,68.08699981478192,45
40013,32239,GLONASS,L1,5.925456091403115,99.4034630362057,42
30025,32239,BeiDou,L1,14.710101851989426,98.24977352070992,45
30005,32239,BeiDou,L1,15.149831097972116,117.59521967534288,42
30033,32239,BeiDou,L1,12.611372566677742,68.08983473676979,49
31025,32239,BeiDou,L5,14.710101851989426,98.24977352070992,50
31033,32239,BeiDou,L5,12.611372566677742,68.08983473676979,45
40013,32240,GLONASS,L1,5.931672123780805,99.3989166072586,42
30025,32240,BeiDou,L1,14.714216381106832,98.24377708276732,45
30005,32240,BeiDou,L1,15.149660744516812,117.59557001956067,42
30033,32240,BeiDou,L1,12.606999509077516,68.09267071793731,49
31025,32240,BeiDou,L5,14.714216381106832,98.24377708276732,50
31033,32240,BeiDou,L5,12.606999509077516,68.09267071793731,45
40013,32241,GLONASS,L1,5.937888065313065,99.39436857081047,42
30025,32241,BeiDou,L1,14.718307267752829,98.23778609711125,45
30005,32241,BeiDou,L1,15.149490384025428,117.59592028548548,42
30033,32241,BeiDou,L1,12.602624609777509,68.09550775837896,49
31025,32241,BeiDou,L5,14.718307267752829,98.23778609711125,50
31033,32241,BeiDou,L5,12.602624609777509,68.09550775837896,44
40013,32242,GLONASS,L1,5.944103915956734,99.38981892675555,41
30025,32242,BeiDou,L1,14.722374509711756,98.23180056430125,45
30005,32242,BeiDou,L1,15.149320016501045,117.59627047312912,42
30033,32242,BeiDou,L1,12.598247868633406,68.09834585818903,49
31025,32242,BeiDou,L5,14.722374509711756,98.23180056430125,50
31033,32242,BeiDou,L5,12.598247868633406,68.09834585818903,44
40013,32243,GLONASS,L1,5.950319675668371,99.38526767498838,41
30025,32243,BeiDou,L1,14.726418104759004,98.22582048489686,45
30005,32243,BeiDou,L1,15.149149641946668,117.59662058250329,42
30033,32243,BeiDou,L1,12.593869285501675,68.1011850174619,49
31025,32243,BeiDou,L5,14.726418104759004,98.22582048489686,50
31033,32243,BeiDou,L5,12.593869285501675,68.1011850174619,44
40013,32244,GLONASS,L1,5.956535344404983,99.38071481540359,41
30025,32244,BeiDou,L1,14.730438050673543,98.21984585945806,45
30005,32244,BeiDou,L1,15.14897926036537,117.5969706136197,42
30033,32244,BeiDou,L1,12.589488860238223,68.10402523629217,49
31025,32244,BeiDou,L5,14.730438050673543,98.21984585945806,50
31033,32244,BeiDou,L5,12.589488860238223,68.10402523629217,44
40013,32245,GLONASS,L1,5.962750922123019,99.37616034789541,41
30025,32245,BeiDou,L1,14.734434345236135,98.2138766885435,45
30005,32245,BeiDou,L1,15.148808871760162,117.59732056649018,42
30033,32245,BeiDou,L1,12.585106592699406,68.1068665147739,49
31025,32245,BeiDou,L5,14.734434345236135,98.2138766885435,50
31033,32245,BeiDou,L5,12.585106592699406,68.1068665147739,44
40013,32246,GLONASS,L1,5.968966408779371,99.37160427235835,41
30025,32246,BeiDou,L1,14.738406986222166,98.20791297271313,45
30005,32246,BeiDou,L1,15.148638476134103,117.59767044112644,42
30033,32246,BeiDou,L1,12.580722482741132,68.10970885300182,49
31025,32246,BeiDou,L5,14.738406986222166,98.20791297271313,50
31033,32246,BeiDou,L5,12.580722482741132,68.10970885300182,44
40013,32247,GLONASS,L1,5.975181804330656,99.367046588687,41
30025,32247,BeiDou,L1,14.742355971415982,98.20195471252653,45
30005,32247,BeiDou,L1,15.148468073490235,117.59802023754021,42
30033,32247,BeiDou,L1,12.57633653021987,68.11255225107007,49
31025,32247,BeiDou,L5,14.742355971415982,98.20195471252653,50
31033,32247,BeiDou,L5,12.57633653021987,68.11255225107007,44
40013,32248,GLONASS,L1,5.981397108733714,99.36248729677567,41
30025,32248,BeiDou,L1,14.74628129859476,98.1960019085432,45
30005,32248,BeiDou,L1,15.148297663831592,117.59836995574328,42
30033,32248,BeiDou,L1,12.5719487349913,68.11539670907307,49
31025,32248,BeiDou,L5,14.74628129859476,98.1960019085432,50
31033,32248,BeiDou,L5,12.5719487349913,68.11539670907307,44
40013,32249,GLONASS,L1,5.987612321945214,99.3579263965189,41
30025,32249,BeiDou,L1,14.750182965535677,98.1900545613227,45
30005,32249,BeiDou,L1,15.148127247161222,117.59871959574735,42
30033,32249,BeiDou,L1,12.567559096911783,68.11824222710527,49
31025,32249,BeiDou,L5,14.750182965535677,98.1900545613227,50
31033,32249,BeiDou,L5,12.567559096911783,68.11824222710527,44
40013,32250,GLONASS,L1,5.993827443921829,99.35336388781113,41
30025,32250,BeiDou,L1,14.754060970019498,98.18411267142454,45
30005,32250,BeiDou,L1,15.147956823482161,117.59906915756419,42
30033,32250,BeiDou,L1,12.563167615837559,68.12108880526098,49
31025,32250,BeiDou,L5,14.754060970019498,98.18411267142454,50
31033,32250,BeiDou,L5,12.563167615837559,68.12108880526098,44
40013,32251,GLONASS,L1,6.000042474620396,99.34879977054699,41
30025,32251,BeiDou,L1,14.757915309823403,98.17817623940783,45
30005,32251,BeiDou,L1,15.147786392797453,117.59941864120559,42
30033,32251,BeiDou,L1,12.558774291624536,68.12393644363469,49
31025,32251,BeiDou,L5,14.757915309823403,98.17817623940783,50
31033,32251,BeiDou,L5,12.558774291624536,68.12393644363469,44
40013,32252,GLONASS,L1,6.006257413997533,99.34423404462065,41
30025,32252,BeiDou,L1,14.761745982726362,98.172245265833,45
30005,32252,BeiDou,L1,15.147615955110137,117.59976804668322,42
30033,32252,BeiDou,L1,12.554379124129072,68.12678514232078,49
31025,32252,BeiDou,L5,14.761745982726362,98.172245265833,49
31033,32252,BeiDou,L5,12.554379124129072,68.12678514232078,44
40013,32253,GLONASS,L1,6.0124722620101325,99.33966670992675,40
30025,32253,BeiDou,L1,14.765552986509132,98.16631975125912,45
30005,32253,BeiDou,L1,15.147445510423251,117.60011737400886,42
30033,32253,BeiDou,L1,12.549982113207072,68.12963490141354,49
31025,32253,BeiDou,L5,14.765552986509132,98.16631975125912,49
31033,32253,BeiDou,L5,12.549982113207072,68.12963490141354,44
40013,32254,GLONASS,L1,6.018687018614699,99.33509776635985,39
30025,32254,BeiDou,L1,14.769336318948897,98.1603996962462,45
30005,32254,BeiDou,L1,15.147275058739845,117.60046662319427,42
30033,32254,BeiDou,L1,12.545583258714895,68.13248572100744,49
31025,32254,BeiDou,L5,14.769336318948897,98.1603996962462,49
31033,32254,BeiDou,L5,12.545583258714895,68.13248572100744,44
40013,32255,GLONASS,L1,6.024901683768127,99.33052721381416,39
30025,32255,BeiDou,L1,14.773095977828206,98.1544851013524,45
30005,32255,BeiDou,L1,15.147104600062958,117.6008157942512,42
30033,32255,BeiDou,L1,12.54118256050856,68.13533760119678,49
31025,32255,BeiDou,L5,14.773095977828206,98.1544851013524,49
31033,32255,BeiDou,L5,12.54118256050856,68.13533760119678,44
40013,32256,GLONASS,L1,6.0311162574270885,99.32595505218431,39
30025,32256,BeiDou,L1,14.776831960920656,98.14857596713864,45
30005,32256,BeiDou,L1,15.146934134395611,117.60116488719136,42
30033,32256,BeiDou,L1,12.536780018444084,68.13819054207593,49
31025,32256,BeiDou,L5,14.776831960920656,98.14857596713864,49
31033,32256,BeiDou,L5,12.536780018444084,68.13819054207593,44
40013,32257,GLONASS,L1,6.03733073954831,99.32138128136481,39
30025,32257,BeiDou,L1,14.780544266010594,98.14267229416352,45
30005,32257,BeiDou,L1,15.14676366174089,117.60151390202655,42
30033,32257,BeiDou,L1,12.532375632377713,68.14104454373951,49
31025,32257,BeiDou,L5,14.780544266010594,98.14267229416352,49
31033,32257,BeiDou,L5,12.532375632377713,68.14104454373951,44
40013,32258,GLONASS,L1,6.043545130088519,99.31680590124995,39
30025,32258,BeiDou,L1,14.784232890873405,98.13677408298749,44
30005,32258,BeiDou,L1,15.146593182101782,117.60186283876851,42
30033,32258,BeiDou,L1,12.52796940216558,68.14389960628166,49
31025,32258,BeiDou,L5,14.784232890873405,98.13677408298749,49
31033,32258,BeiDou,L5,12.52796940216558,68.14389960628166,44
40013,32259,GLONASS,L1,6.049759429004386,99.31222891173427,39
30025,32259,BeiDou,L1,14.78789783328806,98.13088133416917,44
30005,32259,BeiDou,L1,15.146422695481375,117.60221169742891,42
30033,32259,BeiDou,L1,12.523561327663925,68.14675572979691,49
31025,32259,BeiDou,L5,14.78789783328806,98.13088133416917,49
31033,32259,BeiDou,L5,12.523561327663925,68.14675572979691,44
40013,32260,GLONASS,L1,6.055973636252807,99.30765031271238,39
30025,32260,BeiDou,L1,14.79153909103353,98.12499404826902,44
30005,32260,BeiDou,L1,15.146252201882678,117.60256047801961,42
30033,32260,BeiDou,L1,12.519151408728773,68.1496129143794,49
31025,32260,BeiDou,L5,14.79153909103353,98.12499404826902,49
31033,32260,BeiDou,L5,12.519151408728773,68.1496129143794,44
40013,32261,GLONASS,L1,6.062187751790284,99.30307010407854,38
30025,32261,BeiDou,L1,14.795156661892365,98.11911222584567,44
30005,32261,BeiDou,L1,15.146081701308756,117.6029091805523,42
30033,32261,BeiDou,L1,12.514739645216139,68.15247116012374,49
31025,32261,BeiDou,L5,14.795156661892365,98.11911222584567,49
31033,32261,BeiDou,L5,12.514739645216139,68.15247116012374,44
40013,32262,GLONASS,L1,6.0684017755737125,99.29848828572726,38
30025,32262,BeiDou,L1,14.798750543639956,98.1132358674591,44
30005,32262,BeiDou,L1,15.145911193762622,117.60325780503871,42
30033,32262,BeiDou,L1,12.510326036982269,68.15533046712444,49
31025,32262,BeiDou,L5,14.798750543639956,98.1132358674591,49
31033,32262,BeiDou,L5,12.510326036982269,68.15533046712444,45
40013,32263,GLONASS,L1,6.074615707559765,99.29390485755317,38
30025,32263,BeiDou,L1,14.802320734055272,98.10736497366929,44
30005,32263,BeiDou,L1,15.14574067924735,117.60360635149063,42
30033,32263,BeiDou,L1,12.505910583883407,68.15819083547555,49
31025,32263,BeiDou,L5,14.802320734055272,98.10736497366929,49
31033,32263,BeiDou,L5,12.505910583883407,68.15819083547555,45
40013,32264,GLONASS,L1,6.080829547705167,99.28931981945047,38
30025,32264,BeiDou,L1,14.805867230919073,98.10149954503534,44
30005,32264,BeiDou,L1,15.145570157765949,117.60395481991978,42
30033,32264,BeiDou,L1,12.50149328577546,68.16105226527166,49
31025,32264,BeiDou,L5,14.805867230919073,98.10149954503534,49
31033,32264,BeiDou,L5,12.50149328577546,68.16105226527166,45
40013,32265,GLONASS,L1,6.087043295966646,99.28473317131377,38
30025,32265,BeiDou,L1,14.809390032010333,98.09563958211632,44
30005,32265,BeiDou,L1,15.145399629321485,117.60430321033787,42
30033,32265,BeiDou,L1,12.497074142514673,68.16391475660718,49
31025,32265,BeiDou,L5,14.809390032010333,98.09563958211632,49
31033,32265,BeiDou,L5,12.497074142514673,68.16391475660718,45
40013,32266,GLONASS,L1,6.093256952300874,99.28014491303762,38
30025,32266,BeiDou,L1,14.812889135104436,98.08978508547222,44
30005,32266,BeiDou,L1,15.145229093916988,117.60465152275678,42
30033,32266,BeiDou,L1,12.492653153957177,68.16677830957637,49
31025,32266,BeiDou,L5,14.812889135104436,98.08978508547222,49
31033,32266,BeiDou,L5,12.492653153957177,68.16677830957637,45
40013,32267,GLONASS,L1,6.099470516664801,99.27555504451628,38
30025,32267,BeiDou,L1,14.816364537985727,98.08393605566303,44
30005,32267,BeiDou,L1,15.145058551555499,117.60499975718812,42
30033,32267,BeiDou,L1,12.488230319959214,68.16964292427372,49
31025,32267,BeiDou,L5,14.816364537985727,98.08393605566303,49
31033,32267,BeiDou,L5,12.488230319959214,68.16964292427372,45
40013,32268,GLONASS,L1,6.1056839890148185,99.27096356564435,38
30025,32268,BeiDou,L1,14.819816238429596,98.07809249324738,44
30005,32268,BeiDou,L1,15.144888002240064,117.60534791364368,42
30033,32268,BeiDou,L1,12.483805640376808,68.17250860079352,49
31025,32268,BeiDou,L5,14.819816238429596,98.07809249324738,49
31033,32268,BeiDou,L5,12.483805640376808,68.17250860079352,45
40013,32269,GLONASS,L1,6.111897369307934,99.26637047631624,38
30025,32269,BeiDou,L1,14.8232442342168,98.07225439878528,44
30005,32269,BeiDou,L1,15.144717445973718,117.60569599213527,42
30033,32269,BeiDou,L1,12.479379115065974,68.17537533923027,49
31025,32269,BeiDou,L5,14.8232442342168,98.07225439878528,49
31033,32269,BeiDou,L5,12.479379115065974,68.17537533923027,45
40013,32270,GLONASS,L1,6.118110657500651,99.26177577642657,38
30025,32270,BeiDou,L1,14.826648523124522,98.06642177283622,44
30005,32270,BeiDou,L1,15.144546882759512,117.60604399267451,42
30033,32270,BeiDou,L1,12.47495074388296,68.17824313967834,49
31025,32270,BeiDou,L5,14.826648523124522,98.06642177283622,49
31033,32270,BeiDou,L5,12.47495074388296,68.17824313967834,45
40013,32271,GLONASS,L1,6.124323853549919,99.25717946586953,38
30025,32271,BeiDou,L1,14.830029102933521,98.06059461595977,44
30005,32271,BeiDou,L1,15.144376312600475,117.60639191527326,42
30033,32271,BeiDou,L1,12.470520526683895,68.1811120022319,49
31025,32271,BeiDou,L5,14.830029102933521,98.06059461595977,49
31033,32271,BeiDou,L5,12.470520526683895,68.1811120022319,45
40013,32272,GLONASS,L1,6.130536957412299,99.25258154453975,38
30025,32272,BeiDou,L1,14.833385971422768,98.05477292871545,44
30005,32272,BeiDou,L1,15.144205735499659,117.60673975994325,42
30033,32272,BeiDou,L1,12.466088463324912,68.18398192698557,49
31025,32272,BeiDou,L5,14.833385971422768,98.05477292871545,50
31033,32272,BeiDou,L5,12.466088463324912,68.18398192698557,45
40013,32273,GLONASS,L1,6.136749969044573,99.24798201233176,38
30025,32273,BeiDou,L1,14.836719126367653,98.04895671166281,44
30005,32273,BeiDou,L1,15.144035151460097,117.60708752669618,42
30033,32273,BeiDou,L1,12.461654553662255,68.18685291403382,49
31025,32273,BeiDou,L5,14.836719126367653,98.04895671166281,50
31033,32273,BeiDou,L5,12.461654553662255,68.18685291403382,45
40013,32274,GLONASS,L1,6.142962888403524,99.24338086913986,38
30025,32274,BeiDou,L1,14.840028565550725,98.04314596536182,44
30005,32274,BeiDou,L1,15.14386456048483,117.60743521554383,42
30033,32274,BeiDou,L1,12.457218797551832,68.18972496347072,49
31025,32274,BeiDou,L5,14.840028565550725,98.04314596536182,50
31033,32274,BeiDou,L5,12.457218797551832,68.18972496347072,45
40013,32275,GLONASS,L1,6.149175715445712,99.23877811485859,38
30025,32275,BeiDou,L1,14.843314286750957,98.03734069037067,44
30005,32275,BeiDou,L1,15.143693962576899,117.60778282649795,42
30033,32275,BeiDou,L1,12.452781194849884,68.192598075391,49
31025,32275,BeiDou,L5,14.843314286750957,98.03734069037067,50
31033,32275,BeiDou,L5,12.452781194849884,68.192598075391,45
40013,32276,GLONASS,L1,6.155388450128143,99.2341737493825,39
30025,32276,BeiDou,L1,14.846576287747316,98.03154088725024,44
30005,32276,BeiDou,L1,15.143523357739367,117.60813035957024,42
30033,32276,BeiDou,L1,12.448341745412547,68.1954722498887,49
31025,32276,BeiDou,L5,14.846576287747316,98.03154088725024,50
31033,32276,BeiDou,L5,12.448341745412547,68.1954722498887,45
40013,32277,GLONASS,L1,6.16160109240721,99.2295677726059,39
30025,32277,BeiDou,L1,14.849814566316985,98.02574655655964,44
30005,32277,BeiDou,L1,15.143352745975234,117.60847781477254,42
30033,32277,BeiDou,L1,12.443900449095949,68.19834748705841,49
31025,32277,BeiDou,L5,14.849814566316985,98.02574655655964,50
31033,32277,BeiDou,L5,12.443900449095949,68.19834748705841,45
40013,32278,GLONASS,L1,6.167813642239918,99.22496018442328,39
30025,32278,BeiDou,L1,14.853029120240723,98.01995769885838,44
30005,32278,BeiDou,L1,15.143182127287586,117.60882519211654,42
30033,32278,BeiDou,L1,12.439457305756225,68.20122378699455,48
31025,32278,BeiDou,L5,14.853029120240723,98.01995769885838,50
31033,32278,BeiDou,L5,12.439457305756225,68.20122378699455,45
40013,32279,GLONASS,L1,6.174026099582828,99.2203509847293,39
30025,32279,BeiDou,L1,14.85621994729571,98.01417431470556,44
30005,32279,BeiDou,L1,15.14301150167942,117.60917249161395,42
30033,32279,BeiDou,L1,12.435012315249505,68.20410114979138,48
31025,32279,BeiDou,L5,14.85621994729571,98.01417431470556,50
31033,32279,BeiDou,L5,12.435012315249505,68.20410114979138,45
40013,32280,GLONASS,L1,6.180238464392777,99.21574017341811,39
30025,32280,BeiDou,L1,14.859387045259124,98.0083964046616,44
30005,32280,BeiDou,L1,15.142840869153815,117.60951971327658,42
30033,32280,BeiDou,L1,12.430565477432033,68.20697957554339,48
31025,32280,BeiDou,L5,14.859387045259124,98.0083964046616,50
31033,32280,BeiDou,L5,12.430565477432033,68.20697957554339,45
40013,32281,GLONASS,L1,6.186450736626382,99.21112775038436,39
30025,32281,BeiDou,L1,14.862530411917101,98.0026239692856,44
30005,32281,BeiDou,L1,15.142670229713788,117.60986685711617,42
30033,32281,BeiDou,L1,12.426116792159718,68.20985906434485,48
31025,32281,BeiDou,L5,14.862530411917101,98.0026239692856,50
31033,32281,BeiDou,L5,12.426116792159718,68.20985906434485,45
40013,32282,GLONASS,L1,6.192662916240426,99.20651371552265,39
30025,32282,BeiDou,L1,14.865650045043239,97.99685700913663,44
30005,32282,BeiDou,L1,15.1424995833624,117.61021392314446,42
30033,32282,BeiDou,L1,12.421666259288802,68.21273961629028,48
31025,32282,BeiDou,L5,14.865650045043239,97.99685700913663,50
31033,32282,BeiDou,L5,12.421666259288802,68.21273961629028,45
40013,32283,GLONASS,L1,6.198875003191691,99.20189806872713,39
30025,32283,BeiDou,L1,14.868745942416504,97.99109552477513,44
30005,32283,BeiDou,L1,15.142328930102662,117.61056091137317,42
30033,32283,BeiDou,L1,12.417213878675417,68.21562123147405,47
31025,32283,BeiDou,L5,14.868745942416504,97.99109552477513,50
31033,32283,BeiDou,L5,12.417213878675417,68.21562123147405,45
40013,32284,GLONASS,L1,6.205086997436793,99.19728080989245,39
30025,32284,BeiDou,L1,14.871818101817661,97.9853395167602,44
30005,32284,BeiDou,L1,15.142158269937646,117.61090782181411,42
30033,32284,BeiDou,L1,12.412759650175696,68.21850390999033,47
31025,32284,BeiDou,L5,14.871818101817661,97.9853395167602,50
31033,32284,BeiDou,L5,12.412759650175696,68.21850390999033,45
40013,32285,GLONASS,L1,6.211298898932571,99.19266193891312,39
30025,32285,BeiDou,L1,14.874866521023888,97.97958898565138,44
30005,32285,BeiDou,L1,15.141987602870376,117.61125465447893,42
30033,32285,BeiDou,L1,12.408303573645771,68.22138765193382,46
31025,32285,BeiDou,L5,14.874866521023888,97.97958898565138,50
31033,32285,BeiDou,L5,12.408303573645771,68.22138765193382,44
40013,32286,GLONASS,L1,6.21751070763564,99.18804145568343,39
30025,32286,BeiDou,L1,14.877891197815947,97.97384393200772,43
30005,32286,BeiDou,L1,15.141816928903904,117.61160140937947,42
30033,32286,BeiDou,L1,12.403845648941884,68.22427245739873,46
31025,32286,BeiDou,L5,14.877891197815947,97.97384393200772,50
31033,32286,BeiDou,L5,12.403845648941884,68.22427245739873,44
40013,32287,GLONASS,L1,6.2237224235028386,99.18341936009794,39
30025,32287,BeiDou,L1,14.880892129971015,97.96810435638969,43
30005,32287,BeiDou,L1,15.14164624804126,117.61194808652745,42
30033,32287,BeiDou,L1,12.399385875919943,68.22715832647938,46
31025,32287,BeiDou,L5,14.880892129971015,97.96810435638969,50
31033,32287,BeiDou,L5,12.399385875919943,68.22715832647938,44
40013,32288,GLONASS,L1,6.22993404649084,99.17879565205124,39
30025,32288,BeiDou,L1,14.883869315269855,97.96237025935591,43
30005,32288,BeiDou,L1,15.141475560285489,117.61229468593457,42
30033,32288,BeiDou,L1,12.394924254436194,68.23004525927044,46
31025,32288,BeiDou,L5,14.883869315269855,97.96237025935591,50
31033,32288,BeiDou,L5,12.394924254436194,68.23004525927044,44
40013,32289,GLONASS,L1,6.236145576556257,99.17417033143758,39
30025,32289,BeiDou,L1,14.886822751489646,97.95664164146638,43
30005,32289,BeiDou,L1,15.141304865639636,117.61264120761268,42
30033,32289,BeiDou,L1,12.390460784346768,68.23293325586603,46
31025,32289,BeiDou,L5,14.886822751489646,97.95664164146638,50
31033,32289,BeiDou,L5,12.390460784346768,68.23293325586603,44
40013,32290,GLONASS,L1,6.242357013656097,99.1695433981515,39
30025,32290,BeiDou,L1,14.88975243641115,97.95091850328104,42
30005,32290,BeiDou,L1,15.141134164106738,117.61298765157343,42
30033,32290,BeiDou,L1,12.385995465507795,68.23582231636044,46
31025,32290,BeiDou,L5,14.88975243641115,97.95091850328104,50
31033,32290,BeiDou,L5,12.385995465507795,68.23582231636044,44
40013,32291,GLONASS,L1,6.248568357746808,99.16491485208749,39
30025,32291,BeiDou,L1,14.892658367813338,97.94520084535858,42
30005,32291,BeiDou,L1,15.140963455689842,117.6133340178286,42
30033,32291,BeiDou,L1,12.381528297775297,68.23871244084852,46
31025,32291,BeiDou,L5,14.892658367813338,97.94520084535858,50
31033,32291,BeiDou,L5,12.381528297775297,68.23871244084852,44
40013,32292,GLONASS,L1,6.254779608785341,99.1602846931401,39
30025,32292,BeiDou,L1,14.895540543473386,97.93948866825897,42
30005,32292,BeiDou,L1,15.140792740391982,117.61368030638998,42
30033,32292,BeiDou,L1,12.377059281005627,68.24160362942418,46
31025,32292,BeiDou,L5,14.895540543473386,97.93948866825897,50
31033,32292,BeiDou,L5,12.377059281005627,68.24160362942418,44
40013,32293,GLONASS,L1,6.260990766728144,99.15565292120361,39
30025,32293,BeiDou,L1,14.898398961170264,97.93378197254174,42
30005,32293,BeiDou,L1,15.140622018216206,117.61402651726925,42
30033,32293,BeiDou,L1,12.37258841505492,68.24449588218204,46
31025,32293,BeiDou,L5,14.898398961170264,97.93378197254174,50
31033,32293,BeiDou,L5,12.37258841505492,68.24449588218204,44
40013,32294,GLONASS,L1,6.267201831532222,99.15101953617254,39
30025,32294,BeiDou,L1,14.901233618684737,97.92808075876687,42
30005,32294,BeiDou,L1,15.14045128916554,117.61437265047817,42
30033,32294,BeiDou,L1,12.368115699779082,68.24738919921637,46
31025,32294,BeiDou,L5,14.901233618684737,97.92808075876687,50
31033,32294,BeiDou,L5,12.368115699779082,68.24738919921637,44
40013,32295,GLONASS,L1,6.273412803154192,99.14638453794153,39
30025,32295,BeiDou,L1,14.904044513795775,97.922385027493,42
30005,32295,BeiDou,L1,15.140280553243048,117.61471870602855,42
30033,32295,BeiDou,L1,12.363641135034358,68.25028358062168,46
31025,32295,BeiDou,L5,14.904044513795775,97.922385027493,50
31033,32295,BeiDou,L5,12.363641135034358,68.25028358062168,43
40013,32296,GLONASS,L1,6.279623681550779,99.14174792640482,39
30025,32296,BeiDou,L1,14.906831644280553,97.9166947792801,42
30005,32296,BeiDou,L1,15.14010981045175,117.61506468393208,42
30033,32296,BeiDou,L1,12.359164720676766,68.25317902649235,46
31025,32296,BeiDou,L5,14.906831644280553,97.9166947792801,50
31033,32296,BeiDou,L5,12.359164720676766,68.25317902649235,43
40013,32297,GLONASS,L1,6.285834466678713,99.13710970145691,39
30025,32297,BeiDou,L1,14.909595007919837,97.91101001468775,42
30005,32297,BeiDou,L1,15.139939060794715,117.61541058420049,42
30033,32297,BeiDou,L1,12.354686456562662,68.25607553692264,46
31025,32297,BeiDou,L5,14.909595007919837,97.91101001468775,50
31033,32297,BeiDou,L5,12.354686456562662,68.25607553692264,43
40013,32298,GLONASS,L1,6.2920451584946635,99.13246986299247,39
30025,32298,BeiDou,L1,14.912334602490802,97.90533073427545,42
30005,32298,BeiDou,L1,15.139768304274941,117.61575640684559,42
30033,32298,BeiDou,L1,12.350206342548068,68.25897311200696,46
31025,32298,BeiDou,L5,14.912334602490802,97.90533073427545,50
31033,32298,BeiDou,L5,12.350206342548068,68.25897311200696,44
40013,32299,GLONASS,L1,6.298255756955525,99.12782841090565,39
30025,32299,BeiDou,L1,14.915050425774213,97.89965693860273,42
30005,32299,BeiDou,L1,15.13959754089552,117.61610215187909,42
30033,32299,BeiDou,L1,12.345724378489226,68.2618717518399,46
31025,32299,BeiDou,L5,14.915050425774213,97.89965693860273,50
31033,32299,BeiDou,L5,12.345724378489226,68.2618717518399,44
40013,32300,GLONASS,L1,6.304466262017803,99.12318534509109,40
30025,32300,BeiDou,L1,14.917742475547247,97.89398862822915,42
30005,32300,BeiDou,L1,15.139426770659442,117.61644781931271,42
30033,32300,BeiDou,L1,12.341240564241934,68.26477145651553,46
31025,32300,BeiDou,L5,14.917742475547247,97.89398862822915,50
31033,32300,BeiDou,L5,12.341240564241934,68.26477145651553,44
40013,32301,GLONASS,L1,6.3106766736383895,99.11854066544338,40
